,id,gender,age,topic,sign,grupo_edad,Freq,cluster,embd_x_coord,embd_y_coord,embd_z_coord
7216,4050679,male,45,Religion,Sagittarius,C,6,2,-504.6980861261211,790.5650206739347,0.5349138742280891
7217,4141291,female,14,Student,Capricorn,A,3,4,-381.45639736143846,-530.5299204243622,-706.6289834878853
7218,3719618,female,24,RealEstate,Virgo,B,1,0,669.2760619821055,132.8730946025372,0.3527821398618974
7219,698778,female,23,indUnk,Pisces,B,7,0,942.0995708888627,187.40591968425204,0.6273186745007437
7220,4323690,female,27,Student,Libra,B,2,0,669.3839485397733,132.88421442199729,0.35444633441293805
7221,709888,female,39,indUnk,Sagittarius,C,551,2,-504.8227687811194,790.8293818919362,0.5403256318467741
7222,3846418,male,15,Student,Pisces,A,9,4,-381.4563973614386,-530.5299204243605,-706.6289834878859
7223,4128797,male,27,Technology,Sagittarius,B,5,0,668.9873909874174,132.66833569889076,0.3365582685014081
7224,3937459,female,14,Student,Libra,A,3,4,-381.456397361436,-530.5299204243568,-706.628983487884
7225,182037,female,23,Internet,Aries,B,10,0,676.2530829761718,134.2470819618761,0.35493799956898336
7226,3502052,male,14,Student,Capricorn,A,5,4,-381.4563973614378,-530.5299204243629,-706.6289834878845
7227,1758432,female,23,Engineering,Taurus,B,29,0,675.8609327274702,134.53409351114857,0.35517920749163556
7228,3414093,female,14,Student,Scorpio,A,23,4,-381.4563973614388,-530.5299204243589,-706.6289834878876
7229,1957671,female,14,Non-Profit,Pisces,A,39,1,-145.165849613814,-199.1507230519017,-13.14647875941658
7230,4253066,female,23,Advertising,Aquarius,B,6,0,415.00858450997686,83.39148202426446,0.24758534009312053
7231,3601759,male,25,indUnk,Pisces,B,13,0,949.1258940745581,188.81515921343538,0.6319257859588442
7232,2760682,female,26,Arts,Gemini,B,106,0,627.920445699361,124.61651666614402,0.31242660832587194
7233,3531343,male,16,indUnk,Virgo,A,3,3,-304.9648802661937,-424.39113749165665,812.0250519861659
7234,3604179,male,17,Student,Virgo,A,10,4,-381.45639736143625,-530.5299204243589,-706.6289834878847
7235,4088417,female,36,Chemicals,Gemini,C,4,2,-504.724802648975,790.5976478152136,0.5353005866357131
7236,691951,female,15,Biotech,Cancer,A,244,1,-145.96798376240312,-202.14805682148616,-13.42863820670906
7237,3946335,female,39,Technology,Aries,C,21,2,-504.66145981735446,790.2915591629638,0.5258426192890394
7238,3529712,female,26,Education,Capricorn,B,3,0,665.1427702387891,131.79893139431402,0.3307588907631455
7239,3531507,female,25,indUnk,Aries,B,2,0,938.5402540632563,186.7110132671718,0.6261215403085052
7240,3880631,male,15,Student,Scorpio,A,8,4,-392.01711840002514,-545.0265389784106,-707.6528523735692
7241,3331239,male,24,Military,Aries,B,8,0,665.7007977207733,132.16754849417993,0.35081812698653075
7242,3290364,male,17,indUnk,Virgo,A,6,3,-315.5256289575873,-438.88781110348145,811.0184342214243
7243,4224139,male,23,Environment,Libra,B,6,0,665.7202211925041,132.17943298474745,0.35172282287740575
7244,3573664,female,13,indUnk,Pisces,A,27,3,-315.525628957588,-438.88781110348117,811.018434221428
7245,3320342,female,23,indUnk,Pisces,B,7,0,938.540254063272,186.71101326716547,0.62612154030966
7246,2678611,male,16,Student,Capricorn,A,18,4,-392.0171184000256,-545.0265389784142,-707.6528523735693
7247,3484774,female,16,indUnk,Leo,A,4,3,-315.52562895758774,-438.8878111034811,811.0184342214262
7248,3607220,male,26,Technology,Sagittarius,B,3,0,665.4280775148314,131.97342948491874,0.3353612105549007
7249,647085,female,45,indUnk,Leo,C,69,2,-504.8227687811203,790.8293818919386,0.5403256318469893
7250,3808913,female,25,Arts,Capricorn,B,9,0,644.0039350644565,127.82510570333544,0.3219812869482596
7251,3522096,male,16,Student,Virgo,A,2,4,-392.01711840002395,-545.0265389784122,-707.6528523735673
7252,3350389,female,23,Non-Profit,Libra,B,4,0,664.8461770507514,132.7005861809661,0.34860284335732217
7253,3611925,male,16,Student,Virgo,A,5,4,-392.01711840002275,-545.0265389784141,-707.6528523735659
7254,4197147,female,25,indUnk,Aquarius,B,4,0,938.5402540632579,186.71101326716985,0.6261215403074112
7255,3333120,male,26,Arts,Aquarius,B,4,0,644.0039350644536,127.82510570333541,0.32198128694893796
7256,1380619,male,34,indUnk,Taurus,C,8,2,-504.82276878111867,790.8293818919386,0.5403256318490356
7257,4196367,female,27,Non-Profit,Sagittarius,B,9,0,664.8461770507511,132.70058618096613,0.3486028433563152
7258,3647581,male,17,Student,Sagittarius,A,4,4,-392.0171184000245,-545.0265389784134,-707.652852373568
7259,4028670,female,16,indUnk,Taurus,A,14,3,-315.52562895758666,-438.8878111034788,811.0184342214251
7260,3951031,female,17,indUnk,Virgo,A,7,3,-315.5256289575879,-438.88781110348117,811.0184342214234
7261,1860030,female,17,Student,Cancer,A,26,4,-392.01711840002565,-545.0265389784116,-707.6528523735699
7262,3976002,male,36,indUnk,Libra,C,4,2,-504.82276878112134,790.8293818919365,0.5403256318485526
7263,3454794,female,23,indUnk,Taurus,B,76,0,938.5402540632543,186.71101326717297,0.626121540311749
7264,3810584,female,39,indUnk,Sagittarius,C,1,2,-504.82276878111975,790.8293818919384,0.5403256318472734
7265,4137932,female,23,Student,Pisces,B,39,0,665.8246344573395,132.18930787580229,0.3532492473491839
7266,3411079,female,23,Biotech,Aquarius,B,15,0,665.7171041137644,132.17883198272546,0.35162381397765524
7267,651477,male,47,Education,Gemini,C,15,2,-504.6132912244392,790.0621709170313,0.5237777635185895
7268,4213470,male,13,Student,Libra,A,5,4,-391.23294826212407,-543.940810965697,-707.5801547456306
7269,1842049,female,24,indUnk,Aquarius,B,125,0,938.5402540632618,186.71101326716862,0.6261215403083067
7270,2688827,female,24,Consulting,Virgo,B,116,0,665.305373285809,132.45832542186292,0.3510736571397717
7271,3708150,male,17,Student,Capricorn,A,11,4,-392.0171184000237,-545.0265389784122,-707.652852373567
7272,747888,male,23,indUnk,Aries,B,143,0,938.540254063261,186.71101326716706,0.6261215403093133
7273,4312374,male,15,indUnk,Sagittarius,A,2,3,-315.5256289575885,-438.8878111034813,811.0184342214266
7274,3515252,female,27,Education,Virgo,B,5,0,665.1427702387884,131.7989313943128,0.33075889076076265
7275,4088797,female,13,Student,Pisces,A,4,4,-392.01711840002565,-545.0265389784146,-707.6528523735675
7276,565353,female,25,indUnk,Cancer,B,143,0,938.5402540632625,186.71101326716604,0.6261215403098721
7277,3856362,male,16,indUnk,Taurus,A,10,3,-315.52562895758723,-438.8878111034789,811.0184342214259
7278,1496806,male,33,Publishing,Leo,C,44,2,-504.6870880910517,790.5637274744511,0.5350834623424299
7279,3861252,male,37,Transportation,Leo,C,8,2,-504.708317358076,790.5814740352874,0.5351598713417256
7280,724360,male,27,indUnk,Taurus,B,76,0,938.5402540632648,186.71101326716467,0.6261215403088835
7281,3663756,female,26,indUnk,Aquarius,B,42,0,938.54025406327,186.7110132671672,0.6261215403080809
7282,3378072,male,27,Arts,Gemini,B,15,0,636.003412146925,126.22596219629337,0.31692409848704084
7283,3829493,female,23,Internet,Sagittarius,B,7,0,665.6674520852473,132.14293897349822,0.34913410720284316
7284,2425604,female,16,Student,Sagittarius,A,341,4,-377.32595165142516,-524.9527987441816,-706.3877892838759
7285,3637589,female,26,indUnk,Sagittarius,B,6,0,938.5402540632642,186.71101326717127,0.6261215403095598
7286,2504220,female,17,Sports-Recreation,Aries,A,320,1,-141.35230812544424,-196.21420887564767,-13.763274306156749
7287,2804775,male,34,indUnk,Taurus,C,47,2,-504.8227687811223,790.8293818919377,0.540325631847731
7288,3529198,female,26,Arts,Virgo,B,6,0,644.0039350644543,127.8251057033364,0.3219812869443836
7289,3899714,male,27,indUnk,Gemini,B,5,0,938.540254063269,186.7110132671707,0.626121540309215
7290,3968079,male,17,indUnk,Libra,A,4,3,-300.8344249141711,-418.81398826376704,812.2592408163686
7291,3612565,male,15,Student,Capricorn,A,9,4,-377.3259516514227,-524.9527987441807,-706.3877892838738
7292,4179508,female,26,Law,Pisces,B,3,0,665.0909368690615,132.5937423632807,0.3508808994874466
7293,3679131,male,24,Transportation,Sagittarius,B,7,0,665.1069890187714,132.60627442549895,0.35136471081994153
7294,1533422,female,14,Student,Cancer,A,24,4,-377.3259516514246,-524.9527987441825,-706.3877892838756
7295,4196565,male,25,Internet,Sagittarius,B,28,0,636.5802985985872,126.32721236363365,0.33150146990592944
7296,4000967,male,14,Student,Leo,A,10,4,-377.3259516514276,-524.9527987441843,-706.3877892838756
7297,3470138,male,27,Student,Virgo,B,6,0,665.8246344573394,132.18930787580175,0.35324924735028207
7298,1325355,female,26,indUnk,Cancer,B,1663,0,938.5402540632629,186.711013267169,0.6261215403086575
7299,4205345,female,16,indUnk,Cancer,A,5,3,-298.7599549794483,-415.9369841897924,812.4718045923188
7300,4130053,male,16,Student,Pisces,A,8,4,-377.32595165142556,-524.9527987441788,-706.3877892838794
7301,3783415,female,25,Student,Libra,B,9,0,665.8246344573404,132.1893078758019,0.35324924734769503
7302,3801905,male,15,Student,Libra,A,14,4,-377.32595165142214,-524.9527987441804,-706.3877892838735
7303,3588009,male,25,indUnk,Sagittarius,B,6,0,938.540254063261,186.71101326717104,0.6261215403080966
7304,1476037,female,16,indUnk,Virgo,A,12,3,-300.834424914172,-418.8139882637694,812.2592408163689
7305,3918094,female,14,indUnk,Leo,A,6,3,-300.8344249141717,-418.81398826376864,812.2592408163671
7306,3327790,male,17,Student,Sagittarius,A,6,4,-377.325951651426,-524.9527987441805,-706.387789283877
7307,3471760,male,44,indUnk,Pisces,C,8,2,-504.8227687811195,790.82938189194,0.5403256318503465
7308,2072166,female,17,Student,Virgo,A,14,4,-377.3259516514248,-524.9527987441811,-706.387789283876
7309,3544791,male,14,indUnk,Aries,A,2,3,-300.8344249141703,-418.81398826376306,812.259240816368
7310,3700686,male,27,Technology,Aquarius,B,4,0,665.4280775148352,131.97342948491874,0.33536121055541407
7311,3553245,female,15,indUnk,Libra,A,10,3,-315.5256289575875,-438.8878111034801,811.0184342214263
7312,3946645,male,16,Student,Aquarius,A,11,4,-392.0171184000264,-545.026538978416,-707.6528523735695
7313,1716133,female,23,indUnk,Pisces,B,35,0,909.4530721092216,180.89527462190767,0.6084877251798796
7314,3553702,male,16,Student,Sagittarius,A,11,4,-392.01711840002264,-545.0265389784122,-707.6528523735674
7315,4197080,female,17,Student,Cancer,A,2,4,-392.0171184000256,-545.0265389784146,-707.6528523735693
7316,3546265,female,24,indUnk,Leo,B,9,0,909.453072109218,180.89527462190497,0.6084877251795923
7317,1231400,female,24,indUnk,Cancer,B,4,0,909.453072109218,180.89527462190583,0.6084877251808786
7318,3582181,female,14,Student,Scorpio,A,4,4,-392.0171184000231,-545.0265389784107,-707.652852373569
7319,3392501,female,17,Student,Aries,A,4,4,-392.0171184000259,-545.026538978415,-707.6528523735695
7320,3857013,female,17,indUnk,Leo,A,4,3,-315.52562895758643,-438.88781110347946,811.0184342214234
7321,1254400,male,34,Religion,Leo,C,7,2,-504.69808612612354,790.5650206739335,0.5349138742270952
7322,1753983,male,25,indUnk,Aries,B,205,0,909.4530721092179,180.89527462191066,0.608487725180058
7323,3335866,female,15,Student,Gemini,A,27,4,-377.3259516514257,-524.9527987441785,-706.3877892838788
7324,4198474,male,16,indUnk,Gemini,A,6,3,-300.83442491417344,-418.8139882637675,812.2592408163717
7325,3486625,male,16,Student,Capricorn,A,4,4,-377.32595165142504,-524.9527987441825,-706.3877892838765
7326,4021913,female,14,indUnk,Libra,A,8,3,-300.83442491417003,-418.81398826376625,812.2592408163687
7327,3294718,male,16,Student,Capricorn,A,187,4,-377.3259516514247,-524.9527987441827,-706.3877892838766
7328,3775029,male,16,Student,Virgo,A,3,4,-392.01711840002463,-545.0265389784131,-707.6528523735678
7329,3702436,male,14,Student,Libra,A,61,4,-397.79536129684465,-553.0275198408215,-708.2723032361433
7330,3805559,female,33,indUnk,Gemini,C,4,2,-504.8227687811209,790.829381891938,0.5403256318475289
7331,3552275,male,17,Non-Profit,Aries,A,50,1,-138.17666119436836,-189.5031005513786,-12.798557126619405
7332,3451164,female,26,indUnk,Scorpio,B,36,0,909.4530721092208,180.89527462190665,0.6084877251809078
7333,3923856,female,14,indUnk,Scorpio,A,2,3,-291.61261391037004,-405.99310387742594,812.968349572119
7334,4070471,female,16,Non-Profit,Leo,A,2,1,-136.9009845714351,-187.7283771986426,-12.672245049387355
7335,3925918,male,17,indUnk,Scorpio,A,8,3,-291.11031522283247,-405.30049820239407,813.0192123422787
7336,3117208,male,25,indUnk,Gemini,B,68,0,909.4530721092216,180.89527462190537,0.608487725179274
7337,3451304,female,25,Law,Libra,B,27,0,636.0037909894605,126.77800980100093,0.33324823779478113
7338,4045494,female,14,indUnk,Aries,A,5,3,-290.275192714552,-404.13620143431734,813.1066950146375
7339,2994124,female,23,Student,Libra,B,104,0,636.7374788966707,126.3735806536777,0.33561655257185996
7340,4097316,male,24,indUnk,Leo,B,2,0,909.4530721092182,180.89527462190694,0.6084877251795083
7341,137626,male,24,indUnk,Gemini,B,20,0,909.453072109217,180.89527462190668,0.6084877251816451
7342,3152817,male,17,Student,Scorpio,A,36,4,-363.0702605113495,-505.1300660368382,-705.1385828179506
7343,925742,male,16,Student,Gemini,A,542,4,-361.5571308784244,-503.0223320229942,-704.9742644762357
7344,788358,male,24,Arts,Libra,B,453,0,644.0039350644535,127.8251057033363,0.32198128694797157
7345,4029602,female,15,indUnk,Sagittarius,A,12,3,-284.10906047675354,-395.5594613235775,813.7430990991802
7346,3693049,male,16,indUnk,Capricorn,A,52,3,-284.1090604767514,-395.55946132357735,813.7430990991769
7347,3950869,female,17,Student,Virgo,A,8,4,-360.6006181957038,-501.69832249075694,-704.8738162433154
7348,495541,male,17,Student,Leo,A,306,4,-360.6006181957045,-501.6983224907573,-704.8738162433117
7349,3889090,male,24,Education,Pisces,B,32,0,636.0556236752465,125.98320932672469,0.3131265101311229
7350,3757405,female,14,Student,Scorpio,A,4,4,-360.6006181957022,-501.69832249075694,-704.8738162433131
7351,3944977,female,14,Student,Gemini,A,6,4,-360.6006181957035,-501.69832249075654,-704.8738162433115
7352,4230660,female,13,Student,Virgo,A,3,4,-359.26287512936165,-499.84433273708515,-704.7450300783496
7353,682991,male,17,Student,Cancer,A,105,4,-360.6006181957036,-501.6983224907584,-704.8738162433124
7354,3510911,female,26,indUnk,Taurus,B,16,0,909.4530721092191,180.89527462190767,0.6084877251781142
7355,3770373,male,26,indUnk,Cancer,B,35,0,909.4530721092184,180.89527462190603,0.608487725180089
7356,2617682,male,36,indUnk,Sagittarius,C,2,2,-504.82276878112197,790.8293818919362,0.5403256318470945
7357,3308513,female,35,Advertising,Sagittarius,C,34,2,-504.6897377492043,790.571744177199,0.5352782280249256
7358,3398614,female,42,indUnk,Libra,C,4,2,-504.82276878112134,790.8293818919368,0.5403256318482322
7359,3906311,female,24,indUnk,Leo,B,31,0,909.4530721092165,180.89527462190898,0.6084877251783061
7360,3771775,female,13,indUnk,Libra,A,8,3,-284.1090604767541,-395.5594613235789,813.7430990991795
7361,4090780,female,34,indUnk,Capricorn,C,7,2,-504.8227687811194,790.8293818919379,0.5403256318488902
7362,3552965,female,25,Education,Aries,B,24,0,671.2991924956661,133.01445401933105,0.3337863497852963
7363,4090403,female,44,Consulting,Cancer,C,8,2,-504.69210607924174,790.5500208084061,0.5345516066529515
7364,3911712,male,16,Student,Leo,A,8,4,-359.2628751293603,-499.84433273708635,-704.7450300783471
7365,2761350,male,14,indUnk,Sagittarius,A,52,3,-284.1090604767521,-395.55946132357906,813.743099099175
7366,3304247,male,37,Technology,Scorpio,C,13,2,-504.66145981735565,790.2915591629644,0.5258426192878051
7367,3362800,male,24,Student,Gemini,B,8,0,665.8246344573405,132.18930787580243,0.35324924734864616
7368,3766747,female,16,Student,Aquarius,A,6,4,-360.6006181957036,-501.6983224907573,-704.8738162433134
7369,4155402,male,15,Student,Aries,A,12,4,-360.60061819570444,-501.69832249075694,-704.8738162433141
7370,4162511,female,25,Law,Scorpio,B,18,0,665.0909368690616,132.59374236328063,0.35088089949128887
7371,477017,female,26,Student,Capricorn,B,91,0,665.8246344573395,132.1893078758009,0.35324924734990043
7372,3823263,male,16,Military,Scorpio,A,16,1,-124.539918141146,-172.64122732346883,-12.879915441575587
7373,3495224,male,16,Student,Aries,A,27,4,-360.6006181957017,-501.6983224907574,-704.8738162433106
7374,3818794,male,27,Student,Pisces,B,4,0,665.8246344573439,132.18930787580183,0.35324924734961777
7375,4185478,female,26,indUnk,Capricorn,B,12,0,938.540254063263,186.71101326716905,0.6261215403087987
7376,3424331,female,37,indUnk,Capricorn,C,15,2,-504.8227687811216,790.8293818919365,0.5403256318490588
7377,4206271,female,43,indUnk,Cancer,C,59,2,-504.82276878111895,790.8293818919367,0.5403256318501847
7378,4281089,female,24,Transportation,Capricorn,B,4,0,665.1069890187767,132.60627442549622,0.35136471081840864
7379,3698812,male,24,Engineering,Capricorn,B,3,0,665.2753036108566,132.42994922327267,0.3493753139689703
7380,4001124,male,17,Student,Taurus,A,6,4,-360.60061819570217,-501.6983224907561,-704.873816243312
7381,3964019,male,14,indUnk,Scorpio,A,10,3,-284.10906047675155,-395.55946132357934,813.7430990991746
7382,3936454,male,15,Student,Libra,A,3,4,-360.60061819570404,-501.6983224907576,-704.8738162433133
7383,3401723,female,15,indUnk,Sagittarius,A,18,3,-284.10906047675206,-395.55946132357764,813.7430990991762
7384,3936289,female,14,Education,Aries,A,5,1,-136.73373778417678,-186.73960908210867,-11.393978385211833
7385,3315744,male,27,Internet,Virgo,B,72,0,665.6674520852483,132.1429389734993,0.3491341072004618
7386,2490703,female,17,Student,Libra,A,26,4,-360.60061819570427,-501.69832249075716,-704.8738162433125
7387,3692866,female,23,Biotech,Aquarius,B,33,0,665.7171041137691,132.1788319827233,0.3516238139784762
7388,4015159,male,17,Student,Taurus,A,32,4,-360.60061819570325,-501.6983224907575,-704.8738162433123
